total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use ",1013334512
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",1013334513
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334514,Totalizing Fluid Meter and Counting Device Manufacturing ,1013334514
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,1013334515
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334516,Analytical Laboratory Instrument Manufacturing ,1013334516
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334517,Irradiation Apparatus Manufacturing ,1013334517
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334519,Other Measuring and Controlling Device Manufacturing ,1013334519
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3346,Manufacturing and Reproducing Magnetic and Optical Media,33461,Manufacturing and Reproducing Magnetic and Optical Media,334613,Blank Magnetic and Optical Recording Media Manufacturing ,1013334613
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,334,Computer and Electronic Product Manufacturing,3346,Manufacturing and Reproducing Magnetic and Optical Media,33461,Manufacturing and Reproducing Magnetic and Optical Media,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing ",1013334614
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,33511,Electric Lamp Bulb and Part Manufacturing,335110,Electric Lamp Bulb and Part Manufacturing,1013335110
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,33512,Lighting Fixture Manufacturing,335121,Residential Electric Lighting Fixture Manufacturing ,1013335121
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,33512,Lighting Fixture Manufacturing,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing ",1013335122
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3351,Electric Lighting Equipment Manufacturing,33512,Lighting Fixture Manufacturing,335129,Other Lighting Equipment Manufacturing ,1013335129
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3352,Household Appliance Manufacturing,33521,Small Electrical Appliance Manufacturing,335210,Small Electrical Appliance Manufacturing,1013335210
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3352,Household Appliance Manufacturing,33522,Major Household Appliance Manufacturing ,335220,Major Household Appliance Manufacturing ,1013335220
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,33531,Electrical Equipment Manufacturing,335311,"Power, Distribution, and Specialty Transformer Manufacturing ",1013335311
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,33531,Electrical Equipment Manufacturing,335312,Motor and Generator Manufacturing ,1013335312
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,33531,Electrical Equipment Manufacturing,335313,Switchgear and Switchboard Apparatus Manufacturing ,1013335313
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3353,Electrical Equipment Manufacturing,33531,Electrical Equipment Manufacturing,335314,Relay and Industrial Control Manufacturing ,1013335314
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33591,Battery Manufacturing,335911,Storage Battery Manufacturing ,1013335911
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33591,Battery Manufacturing,335912,Primary Battery Manufacturing ,1013335912
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33592,Communication and Energy Wire and Cable Manufacturing,335921,Fiber Optic Cable Manufacturing ,1013335921
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33592,Communication and Energy Wire and Cable Manufacturing,335929,Other Communication and Energy Wire Manufacturing ,1013335929
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33593,Wiring Device Manufacturing,335931,Current-Carrying Wiring Device Manufacturing ,1013335931
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33593,Wiring Device Manufacturing,335932,Noncurrent-Carrying Wiring Device Manufacturing ,1013335932
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33599,All Other Electrical Equipment and Component Manufacturing,335991,Carbon and Graphite Product Manufacturing ,1013335991
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing",3359,Other Electrical Equipment and Component Manufacturing,33599,All Other Electrical Equipment and Component Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,1013335999
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3361,Motor Vehicle Manufacturing,33611,Automobile and Light Duty Motor Vehicle Manufacturing,336111,Automobile Manufacturing ,1013336111
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3361,Motor Vehicle Manufacturing,33611,Automobile and Light Duty Motor Vehicle Manufacturing,336112,Light Truck and Utility Vehicle Manufacturing ,1013336112
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3361,Motor Vehicle Manufacturing,33612,Heavy Duty Truck Manufacturing,336120,Heavy Duty Truck Manufacturing,1013336120
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3362,Motor Vehicle Body and Trailer Manufacturing,33621,Motor Vehicle Body and Trailer Manufacturing,336211,Motor Vehicle Body Manufacturing ,1013336211
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3362,Motor Vehicle Body and Trailer Manufacturing,33621,Motor Vehicle Body and Trailer Manufacturing,336212,Truck Trailer Manufacturing ,1013336212
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3362,Motor Vehicle Body and Trailer Manufacturing,33621,Motor Vehicle Body and Trailer Manufacturing,336213,Motor Home Manufacturing ,1013336213
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3362,Motor Vehicle Body and Trailer Manufacturing,33621,Motor Vehicle Body and Trailer Manufacturing,336214,Travel Trailer and Camper Manufacturing ,1013336214
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33631,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,1013336310
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33632,Motor Vehicle Electrical and Electronic Equipment Manufacturing,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,1013336320
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33633,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,1013336330
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33634,Motor Vehicle Brake System Manufacturing,336340,Motor Vehicle Brake System Manufacturing,1013336340
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33635,Motor Vehicle Transmission and Power Train Parts Manufacturing,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,1013336350
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33636,Motor Vehicle Seating and Interior Trim Manufacturing,336360,Motor Vehicle Seating and Interior Trim Manufacturing,1013336360
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33637,Motor Vehicle Metal Stamping,336370,Motor Vehicle Metal Stamping,1013336370
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3363,Motor Vehicle Parts Manufacturing,33639,Other Motor Vehicle Parts Manufacturing,336390,Other Motor Vehicle Parts Manufacturing,1013336390
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,33641,Aerospace Product and Parts Manufacturing,336411,Aircraft Manufacturing ,1013336411
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,33641,Aerospace Product and Parts Manufacturing,336412,Aircraft Engine and Engine Parts Manufacturing ,1013336412
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,33641,Aerospace Product and Parts Manufacturing,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,1013336413
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,33641,Aerospace Product and Parts Manufacturing,336414,Guided Missile and Space Vehicle Manufacturing ,1013336414
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,336,Transportation Equipment Manufacturing,3364,Aerospace Product and Parts Manufacturing,33641,Aerospace Product and Parts Manufacturing,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing ,1013336415
